Timestamp, Joint, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW
0.248,Body_SpineLower,-0.019254,-0.011085,-0.010071,-0.117762,0.818897,-0.437144,0.352767
0.248,Hand_Thumb1,-0.036502,-0.023037,-0.021391,-0.170952,0.572496,-0.705428,0.381309
0.248,Body_SpineUpper,-0.056800,-0.045923,-0.027486,-0.267554,0.606068,-0.722830,0.196504
0.248,Body_Chest,-0.082076,-0.065648,-0.022668,-0.370735,0.492403,-0.775194,0.138453
0.248,Body_Neck,-0.092097,-0.007019,-0.022594,0.029176,0.999159,-0.028599,-0.003628
0.248,Body_Head,-0.128422,-0.004890,-0.022391,-0.443309,0.896311,0.001516,-0.010122
0.248,Body_LeftShoulder,-0.142569,-0.023420,-0.021999,-0.642958,0.764982,0.009759,-0.036238
0.248,Body_LeftScapula,-0.091762,-0.002440,-0.001656,-0.057772,0.994330,0.009829,-0.088733
0.248,Body_LeftArmUpper,-0.132022,-0.007243,0.005565,-0.584455,0.805629,0.069196,-0.067718
0.248,Body_LeftArmLower,-0.140154,-0.032381,0.006311,-0.793150,0.585255,0.150951,-0.074864
0.248,Hand_Ring1,-0.085092,-0.006264,0.016756,-0.237072,0.958862,0.078441,-0.135008
0.248,Body_RightShoulder,-0.116935,-0.024066,0.025051,-0.725722,0.659873,0.184473,-0.062174
0.248,Hand_Ring3,-0.115378,-0.049068,0.020317,-0.903696,0.361478,0.229253,0.010504
0.248,Hand_Pinky0,-0.032690,-0.009037,0.022065,-0.018312,0.968042,0.207036,-0.140343
0.248,Body_RightArmLower,-0.074732,-0.013135,0.033630,-0.399930,0.877899,0.205552,-0.164616
0.248,Hand_Pinky2,-0.093180,-0.035825,0.037303,-0.678860,0.657950,0.298921,-0.129985
0.248,Body_LeftHandPalm,-0.094047,-0.054747,0.032728,-0.792752,0.497273,0.351397,-0.028012
0.248,Hand_ThumbTip,-0.098884,-0.079370,-0.013333,-0.370735,0.492403,-0.775194,0.138453
0.248,Hand_IndexTip,-0.147176,-0.044362,-0.020736,-0.642958,0.764982,0.009759,-0.036238
0.248,Hand_MiddleTip,-0.134593,-0.055507,0.003276,-0.793150,0.585255,0.150951,-0.074864
0.248,Body_LeftHandThumbDistal,-0.101507,-0.065388,0.010917,-0.903696,0.361478,0.229253,0.010504
0.248,Body_LeftHandThumbTip,-0.089646,-0.072259,0.021878,-0.792752,0.497273,0.351397,-0.028012
0.295,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.295,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.295,Body_SpineLower,-0.019254,-0.011085,-0.010071,-0.121110,0.818584,-0.438705,0.350415
0.295,Hand_Thumb1,-0.036542,-0.023143,-0.021215,-0.172951,0.571268,-0.707492,0.378412
0.295,Body_SpineUpper,-0.056936,-0.046009,-0.027068,-0.268526,0.604727,-0.724355,0.193672
0.295,Body_Chest,-0.082249,-0.065634,-0.022050,-0.373153,0.490123,-0.776387,0.133265
0.295,Body_Neck,-0.092097,-0.007019,-0.022594,0.033771,0.999011,-0.028561,-0.004483
0.295,Body_Head,-0.128400,-0.004555,-0.022338,-0.433295,0.901186,0.001862,-0.010762
0.295,Body_LeftShoulder,-0.142956,-0.022765,-0.021924,-0.632095,0.773947,0.010484,-0.036781
0.295,Body_LeftScapula,-0.091762,-0.002440,-0.001656,-0.060570,0.994106,0.010073,-0.089347
0.295,Body_LeftArmUpper,-0.131986,-0.007474,0.005610,-0.584883,0.805237,0.069581,-0.068292
0.295,Body_LeftArmLower,-0.140087,-0.032621,0.006365,-0.792411,0.586103,0.151243,-0.075455
0.295,Hand_Ring1,-0.085092,-0.006264,0.016756,-0.245749,0.956659,0.079615,-0.134435
0.295,Body_RightShoulder,-0.116633,-0.024656,0.024915,-0.731384,0.653466,0.185140,-0.061518
0.295,Hand_Ring3,-0.114659,-0.049606,0.020060,-0.906368,0.354451,0.229661,0.010876
0.295,Hand_Pinky0,-0.032690,-0.009037,0.022065,-0.018312,0.968042,0.207036,-0.140343
0.295,Body_RightArmLower,-0.074732,-0.013135,0.033630,-0.406000,0.875455,0.206425,-0.161654
0.295,Hand_Pinky2,-0.092948,-0.036053,0.037032,-0.684566,0.652785,0.298528,-0.126974
0.295,Body_LeftHandPalm,-0.093542,-0.054947,0.032298,-0.796763,0.491527,0.350588,-0.025672
0.295,Hand_ThumbTip,-0.099046,-0.079197,-0.012465,-0.373153,0.490123,-0.776387,0.133265
0.295,Hand_IndexTip,-0.148150,-0.043568,-0.020642,-0.632095,0.773947,0.010484,-0.036781
0.295,Hand_MiddleTip,-0.134578,-0.055761,0.003346,-0.792411,0.586103,0.151243,-0.075455
0.295,Body_LeftHandThumbDistal,-0.100545,-0.065685,0.010607,-0.906368,0.354451,0.229661,0.010876
0.295,Body_LeftHandThumbTip,-0.088874,-0.072328,0.021351,-0.796763,0.491527,0.350588,-0.025672
0.313,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.313,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.313,Body_SpineLower,-0.019254,-0.011085,-0.010071,-0.122470,0.818453,-0.439337,0.349455
0.313,Hand_Thumb1,-0.036559,-0.023186,-0.021143,-0.173483,0.570943,-0.708382,0.376992
0.313,Body_SpineUpper,-0.057007,-0.046025,-0.026904,-0.269607,0.603885,-0.725325,0.191153
0.313,Body_Chest,-0.082345,-0.065572,-0.021710,-0.374860,0.488852,-0.776947,0.129836
0.313,Body_Neck,-0.092097,-0.007019,-0.022594,0.033353,0.999019,-0.028651,-0.005371
0.313,Body_Head,-0.128401,-0.004583,-0.022273,-0.431699,0.901940,0.002175,-0.011607
0.313,Body_LeftShoulder,-0.143021,-0.022742,-0.021829,-0.629451,0.776054,0.011000,-0.037557
0.313,Body_LeftScapula,-0.091762,-0.002440,-0.001656,-0.065823,0.993793,0.010512,-0.089069
0.313,Body_LeftArmUpper,-0.131935,-0.007905,0.005578,-0.590012,0.801501,0.069885,-0.067817
0.313,Body_LeftArmLower,-0.139721,-0.033153,0.006272,-0.796411,0.580679,0.151238,-0.075295
0.313,Hand_Ring1,-0.085092,-0.006264,0.016756,-0.245481,0.956744,0.079559,-0.134352
0.313,Body_RightShoulder,-0.116644,-0.024637,0.024913,-0.729895,0.655170,0.184892,-0.061808
0.313,Hand_Ring3,-0.114780,-0.049603,0.020096,-0.905008,0.358028,0.229496,0.010347
0.313,Hand_Pinky0,-0.032690,-0.009037,0.022065,-0.018312,0.968042,0.207036,-0.140343
0.313,Body_RightArmLower,-0.074732,-0.013135,0.033630,-0.401330,0.877689,0.205312,-0.162612
0.313,Hand_Pinky2,-0.093152,-0.035866,0.037186,-0.680352,0.657184,0.297968,-0.128237
0.313,Body_LeftHandPalm,-0.093958,-0.054781,0.032570,-0.792988,0.497892,0.350045,-0.027245
0.313,Hand_ThumbTip,-0.099130,-0.079034,-0.011961,-0.374860,0.488852,-0.776947,0.129836
0.313,Hand_IndexTip,-0.148354,-0.043508,-0.020529,-0.629451,0.776054,0.011000,-0.037557
0.313,Hand_MiddleTip,-0.133905,-0.056211,0.003198,-0.796411,0.580679,0.151238,-0.075295
0.313,Body_LeftHandThumbDistal,-0.100789,-0.065808,0.010675,-0.905008,0.358028,0.229496,0.010347
0.313,Body_LeftHandThumbTip,-0.089544,-0.072304,0.021743,-0.792988,0.497892,0.350045,-0.027245
0.324,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.324,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.324,Body_SpineLower,-0.019254,-0.011085,-0.010071,-0.123136,0.818389,-0.439646,0.348982
0.324,Hand_Thumb1,-0.036567,-0.023207,-0.021108,-0.173755,0.570774,-0.708815,0.376309
0.324,Body_SpineUpper,-0.057041,-0.046034,-0.026824,-0.270110,0.603479,-0.725785,0.189974
0.324,Body_Chest,-0.082391,-0.065544,-0.021546,-0.375662,0.488240,-0.777214,0.128216
0.324,Body_Neck,-0.092097,-0.007019,-0.022594,0.033235,0.999019,-0.028691,-0.005790
0.324,Body_Head,-0.128402,-0.004591,-0.022243,-0.430819,0.902356,0.002323,-0.012003
0.324,Body_LeftShoulder,-0.143056,-0.022721,-0.021784,-0.628084,0.777140,0.011244,-0.037921
0.324,Body_LeftScapula,-0.091762,-0.002440,-0.001656,-0.068302,0.993634,0.010718,-0.088952
0.324,Body_LeftArmUpper,-0.131910,-0.008108,0.005564,-0.592384,0.799754,0.070032,-0.067607
0.324,Body_LeftArmLower,-0.139549,-0.033402,0.006229,-0.798237,0.578173,0.151239,-0.075232
0.324,Hand_Ring1,-0.085092,-0.006264,0.016756,-0.245487,0.956749,0.079552,-0.134308
0.324,Body_RightShoulder,-0.116645,-0.024638,0.024910,-0.729303,0.655846,0.184791,-0.061931
0.324,Hand_Ring3,-0.114824,-0.049609,0.020109,-0.904428,0.359542,0.229429,0.010112
0.324,Hand_Pinky0,-0.032690,-0.009037,0.022065,-0.018312,0.968042,0.207036,-0.140343
0.324,Body_RightArmLower,-0.074732,-0.013135,0.033630,-0.399242,0.878684,0.204807,-0.163017
0.324,Hand_Pinky2,-0.093243,-0.035782,0.037254,-0.678475,0.659137,0.297702,-0.128780
0.324,Body_LeftHandPalm,-0.094143,-0.054705,0.032690,-0.791289,0.500734,0.349781,-0.027936
0.324,Hand_ThumbTip,-0.099170,-0.078957,-0.011721,-0.375662,0.488240,-0.777214,0.128216
0.324,Hand_IndexTip,-0.148460,-0.043468,-0.020476,-0.628084,0.777140,0.011244,-0.037921
0.324,Hand_MiddleTip,-0.133591,-0.056421,0.003131,-0.798237,0.578173,0.151239,-0.075232
0.324,Body_LeftHandThumbDistal,-0.100886,-0.065868,0.010701,-0.904428,0.359542,0.229429,0.010112
0.324,Body_LeftHandThumbTip,-0.089843,-0.072290,0.021918,-0.791289,0.500734,0.349781,-0.027936
0.339,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.339,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.339,Body_SpineLower,-0.019254,-0.011085,-0.010071,-0.123667,0.818337,-0.439893,0.348606
0.339,Hand_Thumb1,-0.036573,-0.023223,-0.021080,-0.173974,0.570637,-0.709162,0.375761
0.339,Body_SpineUpper,-0.057069,-0.046041,-0.026760,-0.270513,0.603152,-0.726153,0.189029
0.339,Body_Chest,-0.082427,-0.065521,-0.021416,-0.376299,0.487750,-0.777425,0.126924
0.339,Body_Neck,-0.092097,-0.007019,-0.022594,0.033142,0.999019,-0.028724,-0.006129
0.339,Body_Head,-0.128402,-0.004597,-0.022218,-0.430119,0.902685,0.002442,-0.012324
0.339,Body_LeftShoulder,-0.143084,-0.022704,-0.021748,-0.626996,0.778000,0.011442,-0.038215
0.339,Body_LeftScapula,-0.091762,-0.002440,-0.001656,-0.070265,0.993503,0.010881,-0.088858
0.339,Body_LeftArmUpper,-0.131889,-0.008269,0.005553,-0.594267,0.798360,0.070147,-0.067440
0.339,Body_LeftArmLower,-0.139411,-0.033599,0.006195,-0.799685,0.576176,0.151238,-0.075181
0.339,Hand_Ring1,-0.085092,-0.006264,0.016756,-0.245492,0.956754,0.079546,-0.134273
0.339,Body_RightShoulder,-0.116646,-0.024638,0.024907,-0.728828,0.656387,0.184711,-0.062030
0.339,Hand_Ring3,-0.114859,-0.049614,0.020119,-0.903962,0.360752,0.229375,0.009924
0.339,Hand_Pinky0,-0.032690,-0.009037,0.022065,-0.018312,0.968042,0.207036,-0.140343
0.339,Body_RightArmLower,-0.074732,-0.013135,0.033630,-0.397575,0.879474,0.204403,-0.163339
0.339,Hand_Pinky2,-0.093315,-0.035714,0.037308,-0.676971,0.660694,0.297488,-0.129212
0.339,Body_LeftHandPalm,-0.094290,-0.054643,0.032786,-0.789924,0.503003,0.349567,-0.028489
0.339,Hand_ThumbTip,-0.099201,-0.078895,-0.011530,-0.376299,0.487750,-0.777425,0.126924
0.339,Hand_IndexTip,-0.148545,-0.043436,-0.020433,-0.626996,0.778000,0.011442,-0.038215
0.339,Hand_MiddleTip,-0.133341,-0.056585,0.003077,-0.799685,0.576176,0.151238,-0.075181
0.339,Body_LeftHandThumbDistal,-0.100964,-0.065916,0.010723,-0.903962,0.360752,0.229375,0.009924
0.339,Body_LeftHandThumbTip,-0.090082,-0.072278,0.022058,-0.789924,0.503003,0.349567,-0.028489
0.352,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.352,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.352,Body_SpineLower,-0.019254,-0.011085,-0.010071,-0.123551,0.818349,-0.439839,0.348687
0.352,Hand_Thumb1,-0.036572,-0.023220,-0.021086,-0.173392,0.571012,-0.709184,0.375418
0.352,Body_SpineUpper,-0.057096,-0.046006,-0.026788,-0.270344,0.603418,-0.726188,0.188288
0.352,Body_Chest,-0.082479,-0.065449,-0.021425,-0.376514,0.487894,-0.777425,0.125730
0.352,Body_Neck,-0.092097,-0.007019,-0.022594,0.032527,0.999027,-0.028848,-0.007370
0.352,Body_Head,-0.128403,-0.004639,-0.022127,-0.428702,0.903341,0.002881,-0.013506
0.352,Body_LeftShoulder,-0.143141,-0.022700,-0.021615,-0.624624,0.779842,0.012151,-0.039290
0.352,Body_LeftScapula,-0.091762,-0.002440,-0.001656,-0.074734,0.993159,0.011263,-0.089015
0.352,Body_LeftArmUpper,-0.131833,-0.008636,0.005557,-0.597683,0.795770,0.070546,-0.067438
0.352,Body_LeftArmLower,-0.139140,-0.034029,0.006165,-0.801968,0.572920,0.151433,-0.075358
0.352,Hand_Ring1,-0.085092,-0.006264,0.016756,-0.246517,0.956493,0.079678,-0.134169
0.352,Body_RightShoulder,-0.116610,-0.024707,0.024889,-0.727926,0.657396,0.184579,-0.062332
0.352,Hand_Ring3,-0.114888,-0.049693,0.020127,-0.902942,0.363341,0.229325,0.009413
0.352,Hand_Pinky0,-0.032690,-0.009037,0.022065,-0.018312,0.968042,0.207036,-0.140343
0.352,Body_RightArmLower,-0.074732,-0.013135,0.033630,-0.395076,0.880745,0.203679,-0.163457
0.352,Hand_Pinky2,-0.093430,-0.035608,0.037373,-0.674117,0.663804,0.296775,-0.129828
0.352,Body_LeftHandPalm,-0.094548,-0.054550,0.032935,-0.787212,0.507708,0.348799,-0.029498
0.352,Hand_ThumbTip,-0.099261,-0.078787,-0.011504,-0.376514,0.487894,-0.777425,0.125730
0.352,Hand_IndexTip,-0.148724,-0.043398,-0.020277,-0.624624,0.779842,0.012151,-0.039290
0.352,Hand_MiddleTip,-0.132891,-0.056963,0.003016,-0.801968,0.572920,0.151433,-0.075358
0.352,Body_LeftHandThumbDistal,-0.101085,-0.066087,0.010755,-0.902942,0.363341,0.229325,0.009413
0.352,Body_LeftHandThumbTip,-0.090522,-0.072285,0.022304,-0.787212,0.507708,0.348799,-0.029498
0.367,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.367,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.367,Body_SpineLower,-0.019254,-0.011085,-0.010071,-0.123242,0.818378,-0.439696,0.348907
0.367,Hand_Thumb1,-0.036568,-0.023210,-0.021102,-0.172974,0.571280,-0.709036,0.375483
0.367,Body_SpineUpper,-0.057098,-0.045983,-0.026833,-0.269709,0.603907,-0.725899,0.188746
0.367,Body_Chest,-0.082492,-0.065429,-0.021529,-0.375623,0.488652,-0.777227,0.126670
0.367,Body_Neck,-0.092097,-0.007019,-0.022594,0.031271,0.999053,-0.028991,-0.008703
0.367,Body_Head,-0.128408,-0.004727,-0.022027,-0.427611,0.903835,0.003341,-0.014797
0.367,Body_LeftShoulder,-0.143187,-0.022753,-0.021470,-0.622258,0.781659,0.012884,-0.040480
0.367,Body_LeftScapula,-0.091762,-0.002440,-0.001656,-0.080740,0.992682,0.011771,-0.089026
0.367,Body_LeftArmUpper,-0.131756,-0.009128,0.005545,-0.602266,0.792284,0.070970,-0.067271
0.367,Body_LeftArmLower,-0.138773,-0.034604,0.006103,-0.805202,0.568314,0.151577,-0.075453
0.367,Hand_Ring1,-0.085092,-0.006264,0.016756,-0.247455,0.956278,0.079768,-0.133922
0.367,Body_RightShoulder,-0.116580,-0.024770,0.024861,-0.726932,0.658545,0.184328,-0.062545
0.367,Hand_Ring3,-0.114931,-0.049766,0.020130,-0.901932,0.365972,0.229133,0.008972
0.367,Hand_Pinky0,-0.032690,-0.009037,0.022065,-0.018312,0.968042,0.207036,-0.140343
0.367,Body_RightArmLower,-0.074732,-0.013135,0.033630,-0.391288,0.882537,0.202729,-0.164081
0.367,Hand_Pinky2,-0.093593,-0.035451,0.037490,-0.670129,0.667919,0.296080,-0.130948
0.367,Body_LeftHandPalm,-0.094910,-0.054406,0.033166,-0.783603,0.513650,0.348098,-0.030945
0.367,Hand_ThumbTip,-0.099293,-0.078790,-0.011671,-0.375623,0.488652,-0.777227,0.126670
0.367,Hand_IndexTip,-0.148890,-0.043416,-0.020105,-0.622258,0.781659,0.012884,-0.040480
0.367,Hand_MiddleTip,-0.132270,-0.057461,0.002910,-0.805202,0.568314,0.151577,-0.075453
0.367,Body_LeftHandThumbDistal,-0.101219,-0.066252,0.010785,-0.901932,0.365972,0.229133,0.008972
0.367,Body_LeftHandThumbTip,-0.091123,-0.072266,0.022656,-0.783603,0.513650,0.348098,-0.030945
0.382,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.382,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.382,Body_SpineLower,-0.019254,-0.011085,-0.010071,-0.123020,0.818400,-0.439593,0.349063
0.382,Hand_Thumb1,-0.036565,-0.023203,-0.021114,-0.172629,0.571501,-0.708939,0.375489
0.382,Body_SpineUpper,-0.057103,-0.045965,-0.026866,-0.269163,0.604318,-0.725668,0.189095
0.382,Body_Chest,-0.082507,-0.065409,-0.021611,-0.374870,0.489288,-0.777069,0.127411
0.382,Body_Neck,-0.092097,-0.007019,-0.022594,0.030125,0.999072,-0.029121,-0.009960
0.382,Body_Head,-0.128411,-0.004808,-0.021934,-0.426507,0.904335,0.003771,-0.016015
0.382,Body_LeftShoulder,-0.143233,-0.022797,-0.021334,-0.619949,0.783421,0.013571,-0.041604
0.382,Body_LeftScapula,-0.091762,-0.002440,-0.001656,-0.086286,0.992208,0.012241,-0.089036
0.382,Body_LeftArmUpper,-0.131679,-0.009581,0.005534,-0.606478,0.789042,0.071361,-0.067117
0.382,Body_LeftArmLower,-0.138429,-0.035131,0.006045,-0.808159,0.564055,0.151707,-0.075539
0.382,Hand_Ring1,-0.085092,-0.006264,0.016756,-0.248413,0.956055,0.079863,-0.133686
0.382,Body_RightShoulder,-0.116549,-0.024834,0.024835,-0.726071,0.659540,0.184103,-0.062735
0.382,Hand_Ring3,-0.114963,-0.049839,0.020129,-0.901018,0.368336,0.228958,0.008567
0.382,Hand_Pinky0,-0.032690,-0.009037,0.022065,-0.018312,0.968042,0.207036,-0.140343
0.382,Body_RightArmLower,-0.074732,-0.013135,0.033630,-0.387842,0.884155,0.201859,-0.164627
0.382,Hand_Pinky2,-0.093741,-0.035307,0.037595,-0.666476,0.671655,0.295428,-0.131953
0.382,Body_LeftHandPalm,-0.095237,-0.054272,0.033376,-0.780264,0.519074,0.347432,-0.032263
0.382,Hand_ThumbTip,-0.099324,-0.078789,-0.011806,-0.374870,0.489288,-0.777069,0.127411
0.382,Hand_IndexTip,-0.149053,-0.043427,-0.019942,-0.619949,0.783421,0.013571,-0.041604
0.382,Hand_MiddleTip,-0.131693,-0.057914,0.002813,-0.808159,0.564055,0.151707,-0.075539
0.382,Body_LeftHandThumbDistal,-0.101334,-0.066408,0.010810,-0.901018,0.368336,0.228958,0.008567
0.382,Body_LeftHandThumbTip,-0.091671,-0.072242,0.022978,-0.780264,0.519074,0.347432,-0.032263
0.397,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.397,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.397,Body_SpineLower,-0.019254,-0.011085,-0.010071,-0.122850,0.818417,-0.439514,0.349185
0.397,Hand_Thumb1,-0.036563,-0.023198,-0.021123,-0.172355,0.571677,-0.708865,0.375486
0.397,Body_SpineUpper,-0.057107,-0.045950,-0.026892,-0.268723,0.604648,-0.725486,0.189367
0.397,Body_Chest,-0.082520,-0.065393,-0.021676,-0.374268,0.489796,-0.776944,0.127992
0.397,Body_Neck,-0.092097,-0.007019,-0.022594,0.029173,0.999087,-0.029227,-0.010995
0.397,Body_Head,-0.128414,-0.004875,-0.021857,-0.425640,0.904723,0.004124,-0.017019
0.397,Body_LeftShoulder,-0.143268,-0.022836,-0.021221,-0.618097,0.784823,0.014131,-0.042533
0.397,Body_LeftScapula,-0.091762,-0.002440,-0.001656,-0.090557,0.991822,0.012604,-0.089047
0.397,Body_LeftArmUpper,-0.131617,-0.009930,0.005525,-0.609698,0.786539,0.071663,-0.067002
0.397,Body_LeftArmLower,-0.138160,-0.035534,0.006001,-0.810407,0.560784,0.151806,-0.075608
0.397,Hand_Ring1,-0.085092,-0.006264,0.016756,-0.249214,0.955867,0.079943,-0.133490
0.397,Body_RightShoulder,-0.116523,-0.024887,0.024813,-0.725401,0.660313,0.183920,-0.062880
0.397,Hand_Ring3,-0.114986,-0.049900,0.020127,-0.900288,0.370214,0.228813,0.008244
0.397,Hand_Pinky0,-0.032690,-0.009037,0.022065,-0.018312,0.968042,0.207036,-0.140343
0.397,Body_RightArmLower,-0.074732,-0.013135,0.033630,-0.385149,0.885410,0.201176,-0.165041
0.397,Hand_Pinky2,-0.093855,-0.035193,0.037677,-0.663579,0.674595,0.294899,-0.132739
0.397,Body_LeftHandPalm,-0.095494,-0.054165,0.033540,-0.777588,0.523370,0.346887,-0.033308
0.397,Hand_ThumbTip,-0.099350,-0.078787,-0.011912,-0.374268,0.489796,-0.776944,0.127992
0.397,Hand_IndexTip,-0.149181,-0.043437,-0.019807,-0.618097,0.784823,0.014131,-0.042533
0.397,Hand_MiddleTip,-0.131246,-0.058260,0.002737,-0.810407,0.560784,0.151806,-0.075608
0.397,Body_LeftHandThumbDistal,-0.101422,-0.066534,0.010829,-0.900288,0.370214,0.228813,0.008244
0.397,Body_LeftHandThumbTip,-0.092104,-0.072221,0.023232,-0.777588,0.523370,0.346887,-0.033308
0.408,Body_Start,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.408,Body_Hips,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
0.408,Body_SpineLower,-0.019254,-0.011085,-0.010071,-0.123394,0.818364,-0.439767,0.348797
0.408,Hand_Thumb1,-0.036570,-0.023215,-0.021094,-0.172904,0.571326,-0.709160,0.375211
0.408,Body_SpineUpper,-0.057114,-0.045977,-0.026818,-0.268667,0.604474,-0.725590,0.189601
0.408,Body_Chest,-0.082524,-0.065428,-0.021609,-0.373672,0.489924,-0.776982,0.129006
0.408,Body_Neck,-0.092097,-0.007019,-0.022594,0.028652,0.999093,-0.029286,-0.011577
0.408,Body_Head,-0.128415,-0.004911,-0.021814,-0.424858,0.905079,0.004316,-0.017585
0.408,Body_LeftShoulder,-0.143300,-0.022847,-0.021157,-0.616970,0.785676,0.014454,-0.043050
0.408,Body_LeftScapula,-0.091762,-0.002440,-0.001656,-0.089740,0.991874,0.012546,-0.089300
0.408,Body_LeftArmUpper,-0.131625,-0.009864,0.005547,-0.607062,0.788548,0.071576,-0.067412
0.408,Body_LeftArmLower,-0.138335,-0.035423,0.006060,-0.807821,0.564465,0.151803,-0.075897
0.408,Hand_Ring1,-0.085092,-0.006264,0.016756,-0.248881,0.955946,0.079910,-0.133570
0.408,Body_RightShoulder,-0.116534,-0.024865,0.024822,-0.722561,0.663431,0.183626,-0.063610
0.408,Hand_Ring3,-0.115201,-0.049903,0.020208,-0.898046,0.375687,0.228732,0.007337
0.408,Hand_Pinky0,-0.032690,-0.009037,0.022065,-0.018312,0.968042,0.207036,-0.140343
0.408,Body_RightArmLower,-0.074732,-0.013135,0.033630,-0.383501,0.886258,0.200654,-0.164959
0.408,Hand_Pinky2,-0.093932,-0.035121,0.037712,-0.660484,0.677855,0.294033,-0.133484
0.408,Body_LeftHandPalm,-0.095722,-0.054099,0.033670,-0.774276,0.528795,0.345933,-0.034676
0.408,Hand_ThumbTip,-0.099360,-0.078847,-0.011892,-0.373672,0.489924,-0.776982,0.129006
0.408,Hand_IndexTip,-0.149269,-0.043431,-0.019731,-0.616970,0.785676,0.014454,-0.043050
0.408,Hand_MiddleTip,-0.131623,-0.058216,0.002838,-0.807821,0.564465,0.151803,-0.075897
0.408,Body_LeftHandThumbDistal,-0.101839,-0.066725,0.010958,-0.898046,0.375687,0.228732,0.007337
